-70.318081	-18.422468
-70.31928	-18.420964
-70.321068	-18.418424
-70.322755	-18.41627
-70.322694	-18.415518
-70.323558	-18.415427
-70.323537	-18.415427
-70.323588	-18.415396
-70.323507	-18.415366
-70.323507	-18.415315
-70.323669	-18.415203
-70.323761	-18.41503
-70.322704	-18.414898
-70.323913	-18.414797
-70.323781	-18.414716
-70.323832	-18.414563
-70.324259	-18.41436
-70.323873	-18.41434
-70.323893	-18.414086
-70.322968	-18.413893
-70.323781	-18.413771
-70.323486	-18.413527
-70.323212	-18.413435
-70.325366	-18.412958
-70.325803	-18.412541
-70.326839	-18.410977
-70.327256	-18.410479
-70.328587	-18.409209
-70.329146	-18.408579
-70.332234	-18.40418
-70.334033	-18.402016
-70.336105	-18.399404
-70.336776	-18.398266
-70.337609	-18.396468
-70.337934	-18.39592
-70.338818	-18.39465
-70.340677	-18.392353
-70.343156	-18.389417
-70.345605	-18.386034
-70.347413	-18.383921
-70.349222	-18.381442
-70.350776	-18.37946
-70.352107	-18.377317
-70.352768	-18.376422
-70.353519	-18.375528
-70.358457	-18.370377
-70.364025	-18.36423
-70.365894	-18.3623
-70.370558	-18.356804
-70.371127	-18.356224
-70.37197	-18.355483
-70.372387	-18.355036
-70.372742	-18.354599
-70.374297	-18.352364
-70.374774	-18.351978
-70.375689	-18.351429
-70.376024	-18.351155
-70.376085	-18.351114
-70.3764	-18.350768
-70.376847	-18.350189
-70.378117	-18.348564
-70.379021	-18.347558
-70.379397	-18.347212
-70.382181	-18.345384
-70.38276	-18.344855
-70.384213	-18.343281
-70.385737	-18.342173
-70.387078	-18.341106
-70.388785	-18.339938
-70.390217	-18.338851
-70.390532	-18.338546
-70.391122	-18.337814
-70.392635	-18.336128
-70.393032	-18.335793
-70.394058	-18.335153
-70.395094	-18.334096
-70.39609	-18.333405
-70.397675	-18.331932
-70.398792	-18.330733
-70.39928	-18.330337
-70.400702	-18.329473
-70.403314	-18.328173
-70.404827	-18.327055
-70.406575	-18.32613
-70.407337	-18.325673
-70.408739	-18.324708
-70.409481	-18.324119
-70.411838	-18.321904
-70.413352	-18.320776
-70.414043	-18.32038
-70.414815	-18.320085
-70.415384	-18.319689
-70.418615	-18.316682
-70.419397	-18.316153
-70.420504	-18.315534
-70.421988	-18.314538
-70.423248	-18.31338
-70.423725	-18.313055
-70.425676	-18.312221
-70.426854	-18.311592
-70.430928	-18.3083
-70.431609	-18.307903
-70.432706	-18.307436
-70.433204	-18.307162
-70.433692	-18.306816
-70.435907	-18.304957
-70.438091	-18.303413
-70.438833	-18.30261
-70.439229	-18.302285
-70.439768	-18.302
-70.440784	-18.301564
-70.441708	-18.300944
-70.444208	-18.298912
-70.445274	-18.297774
-70.445569	-18.29754
-70.446179	-18.297174
-70.446941	-18.296575
-70.448292	-18.295183
-70.448871	-18.294817
-70.45007	-18.294269
-70.450456	-18.294035
-70.452437	-18.292704
-70.453768	-18.291586
-70.454164	-18.291261
-70.45516	-18.290713
-70.455597	-18.29051
-70.456328	-18.290337
-70.45708	-18.290073
-70.457913	-18.289585
-70.459244	-18.288508
-70.4596	-18.288152
-70.46023	-18.28739
-70.460667	-18.287014
-70.461561	-18.286466
-70.462709	-18.285866
-70.463776	-18.285165
-70.464761	-18.284353
-70.465269	-18.283753
-70.466844	-18.28227
-70.467657	-18.281376
-70.468185	-18.280908
-70.46849	-18.280736
-70.46915	-18.280522
-70.470075	-18.280136
-70.4736	-18.278135
-70.474383	-18.277769
-70.476029	-18.277119
-70.476557	-18.276834
-70.478315	-18.275412
-70.482866	-18.272343
-70.484543	-18.271399
-70.485701	-18.270911
-70.486189	-18.270647
-70.486819	-18.2702
-70.487774	-18.269387
-70.488617	-18.268828
-70.494693	-18.265343
-70.498381	-18.263118
-70.499722	-18.262234
-70.500342	-18.261686
-70.502668	-18.260009
-70.503613	-18.259532
-70.504182	-18.259379
-70.504771	-18.259135
-70.506163	-18.258262
-70.506763	-18.257815
-70.507931	-18.256758
-70.508581	-18.256453
-70.509679	-18.256057
-70.510197	-18.255793
-70.51294	-18.25373
-70.514098	-18.252989
-70.515196	-18.252206
-70.51741	-18.251068
-70.518264	-18.250367
-70.519209	-18.249382
-70.519686	-18.249199
-70.520631	-18.248965
-70.520977	-18.248752
-70.521617	-18.248071
-70.521881	-18.247898
-70.522755	-18.247584
-70.524045	-18.246496
-70.526554	-18.245186
-70.52944	-18.243459
-70.532945	-18.24165
-70.535292	-18.240634
-70.53577	-18.24035
-70.536786	-18.239628
-70.537629	-18.238907
-70.53831	-18.238226
-70.538746	-18.237911
-70.539894	-18.237312
-70.542587	-18.236225
-70.543349	-18.235818
-70.54405	-18.2353
-70.545168	-18.234325
-70.546184	-18.233583
-70.54724	-18.232912
-70.553285	-18.229478
-70.555195	-18.228493
-70.556272	-18.227883
-70.558894	-18.226319
-70.559981	-18.225587
-70.560997	-18.22513
-70.561312	-18.224906
-70.561972	-18.224256
-70.562348	-18.224012
-70.564289	-18.223281
-70.565193	-18.222854
-70.568221	-18.221056
-70.56948	-18.220131
-70.570049	-18.219806
-70.573839	-18.21816
-70.575739	-18.217073
-70.577161	-18.216372
-70.577578	-18.216067
-70.578706	-18.214939
-70.579427	-18.214299
-70.580982	-18.213151
-70.581916	-18.212613
-70.582587	-18.212247
-70.583826	-18.211709
-70.588622	-18.209209
-70.595774	-18.205176
-70.598182	-18.204068
-70.601525	-18.202717
-70.602328	-18.20226
-70.60313	-18.201711
-70.604563	-18.200522
-70.605294	-18.200045
-70.610974	-18.196763
-70.612569	-18.196032
-70.613585	-18.195696
-70.61455	-18.19527
-70.61833	-18.193055
-70.621936	-18.191145
-70.623714	-18.190454
-70.627311	-18.188645
-70.628713	-18.188107
-70.629607	-18.1877
-70.631649	-18.186481
-70.633499	-18.185465
-70.634535	-18.184917
-70.635622	-18.184429
-70.636496	-18.183809
-70.637095	-18.183454
-70.637796	-18.183108
-70.639148	-18.18256
-70.639666	-18.182285
-70.642033	-18.180792
-70.642764	-18.180406
-70.643029	-18.180294
-70.645355	-18.180284
-70.645833	-18.180223
-70.64438	-18.180172
-70.643628	-18.180162
-70.646666	-18.179867
-70.64691	-18.179654
-70.647093	-18.179329
-70.647469	-18.177947
-70.64822	-18.177358
-70.649257	-18.176636
-70.651573	-18.175224
-70.653178	-18.174432
-70.654652	-18.173873
-70.65706	-18.17308
-70.657984	-18.172674
-70.658736	-18.172196
-70.660656	-18.170784
-70.661581	-18.170307
-70.665147	-18.16865
-70.665574	-18.168417
-70.666427	-18.167838
-70.669191	-18.166212
-70.669658	-18.1661
-70.670369	-18.16606
-70.670623	-18.165989
-70.672676	-18.164942
-70.674575	-18.163682
-70.675104	-18.163459
-70.675602	-18.163377
-70.676282	-18.163144
-70.676648	-18.16291
-70.677085	-18.162361
-70.677512	-18.162046
-70.678772	-18.161742
-70.679147	-18.161569
-70.679727	-18.16102
-70.680285	-18.160096
-70.680519	-18.159791
-70.681088	-18.159212
-70.681941	-18.158612
-70.682307	-18.15847
-70.682836	-18.158165
-70.683404	-18.157627
-70.683892	-18.156987
-70.685142	-18.155768
-70.686717	-18.153664
-70.688251	-18.151866
-70.688759	-18.151399
-70.689226	-18.151114
-70.690242	-18.151064
-70.68945	-18.151053
-70.69071	-18.151003
-70.69139	-18.150627
-70.692609	-18.150586
-70.691827	-18.150545
-70.693077	-18.150352
-70.693229	-18.150159
-70.6933	-18.149956
-70.693412	-18.148889
-70.693879	-18.148188
-70.694824	-18.147091
-70.695241	-18.146847
-70.695647	-18.146766
-70.696023	-18.146613
-70.696541	-18.146166
-70.696856	-18.145709
-70.697222	-18.145303
-70.697476	-18.14514
-70.697852	-18.145008
-70.698228	-18.144805
-70.698533	-18.14451
-70.698807	-18.143992
-70.69899	-18.143372
-70.699315	-18.142753
-70.69965	-18.142417
-70.700524	-18.141787
-70.700636	-18.141584
-70.70092	-18.140741
-70.701337	-18.139857
-70.701621	-18.139522
-70.703989	-18.138922
-70.703846	-18.138922
-70.702261	-18.138922
-70.704324	-18.1388
-70.703206	-18.13878
-70.702668	-18.13876
-70.70472	-18.138516
-70.704934	-18.138272
-70.704913	-18.137784
-70.707402	-18.137622
-70.706986	-18.137612
-70.706498	-18.13749
-70.708459	-18.137459
-70.705045	-18.137459
-70.708876	-18.137348
-70.709191	-18.137154
-70.705482	-18.137114
-70.705929	-18.137033
-70.709333	-18.137012
-70.705736	-18.137002
-70.709536	-18.136667
-70.709587	-18.136332
-70.709546	-18.136179
-70.709262	-18.135681
-70.70852	-18.134726
-70.708388	-18.134411
-70.708378	-18.134228
-70.70849	-18.133781
-70.708937	-18.133243
-70.709079	-18.132979
-70.70917	-18.132603
-70.709221	-18.13179
-70.709617	-18.131363
-70.710115	-18.131028
-70.71044	-18.130733
-70.711497	-18.128823
-70.711954	-18.128193
-70.712117	-18.128082
-70.713001	-18.12797
-70.713437	-18.127614
-70.713813	-18.12736
-70.714616	-18.126954
-70.715043	-18.12671
-70.715215	-18.126588
-70.7155	-18.126293
-70.715602	-18.126131
-70.715734	-18.125755
-70.715825	-18.125013
-70.715916	-18.124678
-70.71613	-18.124353
-70.716292	-18.124211
-70.716658	-18.123967
-70.717755	-18.12356
-70.717877	-18.123479
-70.71806	-18.123327
-70.718639	-18.122697
-70.718873	-18.122494
-70.719107	-18.122341
-70.719351	-18.12224
-70.719605	-18.122179
-70.720275	-18.122067
-70.720417	-18.121986
-70.721007	-18.121539
-70.721494	-18.121224
-70.722429	-18.120675
-70.723242	-18.120269
-70.723648	-18.120035
-70.724207	-18.119598
-70.724552	-18.119253
-70.727204	-18.118978
-70.726899	-18.118958
-70.726717	-18.118907
-70.72756	-18.118846
-70.726564	-18.118826
-70.725	-18.118745
-70.727702	-18.118694
-70.725172	-18.118592
-70.726249	-18.118572
-70.726046	-18.11845
-70.725406	-18.11845
-70.725802	-18.118389
-70.72567	-18.118379
-70.727885	-18.118348
-70.727987	-18.118115
-70.728119	-18.117668
-70.728322	-18.11719
-70.728434	-18.117028
-70.728647	-18.116824
-70.728759	-18.116652
-70.72883	-18.116469
-70.728982	-18.115839
-70.729155	-18.115453
-70.729429	-18.114955
-70.729978	-18.113746
-70.73009	-18.11337
-70.730303	-18.112354
-70.729257	-18.112283
-70.729216	-18.112273
-70.729439	-18.112232
-70.729632	-18.11213
-70.730334	-18.112039
-70.730293	-18.111856
-70.73012	-18.111785
-70.730252	-18.111785
-70.730191	-18.111765
-70.728982	-18.110556
-70.728931	-18.109133
-70.729013	-18.108727
-70.729145	-18.10832
-70.729419	-18.107741
-70.729561	-18.107538
-70.729937	-18.107122
-70.730415	-18.106705
-70.73203	-18.105567
-70.732569	-18.10515
-70.732985	-18.104754
-70.73331	-18.104368
-70.733605	-18.103952
-70.733798	-18.103738
-70.734052	-18.103515
-70.734398	-18.103261
-70.735739	-18.102417
-70.736196	-18.102092
-70.737405	-18.101137
-70.738197	-18.100609
-70.738533	-18.100335
-70.738817	-18.10006
-70.742383	-18.099187
-70.742251	-18.099176
-70.742576	-18.099156
-70.73961	-18.099156
-70.742139	-18.099115
-70.742698	-18.099105
-70.742078	-18.099044
-70.74279	-18.099034
-70.742871	-18.098953
-70.741997	-18.098841
-70.739955	-18.0988
-70.743054	-18.098374
-70.743166	-18.09812
-70.740991	-18.098079
-70.742058	-18.097998
-70.743298	-18.097866
-70.742048	-18.097815
-70.743491	-18.097632
-70.741987	-18.097632
-70.741764	-18.097612
-70.741855	-18.097581
-70.743724	-18.097378
-70.74408	-18.097094
-70.745076	-18.096393
-70.745208	-18.09625
-70.745269	-18.096139
-70.745259	-18.095874
-70.745076	-18.095214
-70.745055	-18.095001
-70.745066	-18.094797
-70.745116	-18.094615
-70.745198	-18.094482
-70.745868	-18.094391
-70.74532	-18.094391
-70.745604	-18.09435
-70.745452	-18.09435
-70.746153	-18.09433
-70.746264	-18.094269
-70.746366	-18.094168
-70.748042	-18.093741
-70.74792	-18.09371
-70.748266	-18.0937
-70.746722	-18.093619
-70.748439	-18.093599
-70.747565	-18.093538
-70.746823	-18.093538
-70.746935	-18.093487
-70.747362	-18.093466
-70.747158	-18.093446
-70.748825	-18.093019
-70.748947	-18.092877
-70.749079	-18.092776
-70.749221	-18.092704
-70.749373	-18.092664
-70.749577	-18.092542
-70.75234	-18.092379
-70.752411	-18.092369
-70.752269	-18.092359
-70.752167	-18.092247
-70.752777	-18.092125
-70.749993	-18.092095
-70.750206	-18.091922
-70.753224	-18.091871
-70.75041	-18.091821
-70.752045	-18.09181
-70.75107	-18.09179
-70.753326	-18.09177
-70.751984	-18.091749
-70.751913	-18.091719
-70.751558	-18.091709
-70.751832	-18.091699
-70.753397	-18.091648
-70.753458	-18.091455
-70.753468	-18.091313
-70.753437	-18.091018
-70.753295	-18.090764
-70.753194	-18.090662
-70.752706	-18.090418
-70.752564	-18.090205
-70.752523	-18.089687
-70.75234	-18.088803
-70.75233	-18.088498
-70.752472	-18.08798
-70.752543	-18.087868
-70.752746	-18.087726
-70.753011	-18.087716
-70.753244	-18.087675
-70.753569	-18.087553
-70.754372	-18.087005
-70.754535	-18.086862
-70.754657	-18.086659
-70.754687	-18.086507
-70.754697	-18.086202
-70.754596	-18.085714
-70.754596	-18.085532
-70.754697	-18.085135
-70.755784	-18.084841
-70.755652	-18.084841
-70.75489	-18.08482
-70.75613	-18.08477
-70.755459	-18.08477
-70.755002	-18.084749
-70.755114	-18.084719
-70.756313	-18.084698
-70.756577	-18.084516
-70.756719	-18.084333
-70.757247	-18.083479
-70.757461	-18.083246
-70.757694	-18.083083
-70.758588	-18.082605
-70.759015	-18.08228
-70.759239	-18.082067
-70.759422	-18.081854
-70.759564	-18.08164
-70.759645	-18.081427
-70.759665	-18.081214
-70.759615	-18.080401
-70.759655	-18.080086
-70.759716	-18.079984
-70.759818	-18.079913
-70.760041	-18.079842
-70.760539	-18.079771
-70.760631	-18.07974
-70.760732	-18.079608
-70.760753	-18.079344
-70.762957	-18.079192
-70.763028	-18.079171
-70.762835	-18.079171
-70.76314	-18.07906
-70.760681	-18.078806
-70.762012	-18.078663
-70.760712	-18.078613
-70.761271	-18.078277
-70.760956	-18.078267
-70.761078	-18.078226
-70.763608	-18.078216
-70.763872	-18.0778
-70.763983	-18.077658
-70.764166	-18.077505
-70.764461	-18.077414
-70.764938	-18.077383
-70.765792	-18.077373
-70.76628	-18.077251
-70.766442	-18.07717
-70.766727	-18.076967
-70.766981	-18.076672
-70.767448	-18.075971
-70.767753	-18.075697
-70.768119	-18.075493
-70.768525	-18.075311
-70.769978	-18.074721
-70.771492	-18.074335
-70.771512	-18.074284
-70.771482	-18.073898
-70.772081	-18.073736
-70.772457	-18.073522
-70.772792	-18.073289
-70.773107	-18.072974
-70.773371	-18.072638
-70.773666	-18.0721
-70.773828	-18.071917
-70.77395	-18.071846
-70.774306	-18.071734
-70.774773	-18.071511
-70.77584	-18.071348
-70.775952	-18.071338
-70.775098	-18.071257
-70.775779	-18.071236
-70.776409	-18.071165
-70.7771	-18.071043
-70.775769	-18.071003
-70.777242	-18.070993
-70.775728	-18.070901
-70.775434	-18.070891
-70.775688	-18.07083
-70.777364	-18.07082
-70.775546	-18.07081
-70.775617	-18.070789
-70.777638	-18.0702
-70.777771	-18.069997
-70.777923	-18.069844
-70.77834	-18.06954
-70.778533	-18.069347
-70.778665	-18.069164
-70.778766	-18.06894
-70.779315	-18.067396
-70.779447	-18.066929
-70.779498	-18.066573
-70.779498	-18.066034
-70.779518	-18.065913
-70.779589	-18.065801
-70.779782	-18.065618
-70.780605	-18.065212
-70.780778	-18.065059
-70.781448	-18.064185
-70.781642	-18.063881
-70.782647	-18.063261
-70.782485	-18.06324
-70.782962	-18.06321
-70.782028	-18.063139
-70.782119	-18.063088
-70.783409	-18.063037
-70.783582	-18.062905
-70.783714	-18.062702
-70.783928	-18.062174
-70.784039	-18.061981
-70.784334	-18.061635
-70.78469	-18.06132
-70.785441	-18.060894
-70.785858	-18.060609
-70.786782	-18.06004
-70.787199	-18.059847
-70.787362	-18.059806
-70.788022	-18.059745
-70.788144	-18.059705
-70.788225	-18.059654
-70.788286	-18.059573
-70.788378	-18.059359
-70.788449	-18.059268
-70.789292	-18.058841
-70.789627	-18.058628
-70.790257	-18.05816
-70.790775	-18.057866
-70.791487	-18.057815
-70.790938	-18.057815
-70.791233	-18.057795
-70.79171	-18.057785
-70.791812	-18.057744
-70.791934	-18.057632
